CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicredi-BphEo1On-py3.11/bin/python script/worst_performance/question2.py
MEM 26.320312 1713397875.9017
MEM 26.320312 1713397876.0019
MEM 26.320312 1713397876.1021
MEM 26.320312 1713397876.2023
MEM 26.320312 1713397876.3025
MEM 26.320312 1713397876.4027
MEM 26.320312 1713397876.5029
MEM 26.320312 1713397876.6031
MEM 26.320312 1713397876.7033
MEM 26.320312 1713397876.8035
MEM 26.320312 1713397876.9036
MEM 26.320312 1713397877.0038
MEM 26.320312 1713397877.1040
MEM 26.320312 1713397877.2041
MEM 26.320312 1713397877.3043
MEM 26.320312 1713397877.4045
MEM 26.320312 1713397877.5047
MEM 26.320312 1713397877.6049
MEM 26.320312 1713397877.7051
MEM 26.320312 1713397877.8054
MEM 26.320312 1713397877.9056
MEM 26.320312 1713397878.0057
MEM 26.320312 1713397878.1059
MEM 26.320312 1713397878.2061
MEM 26.320312 1713397878.3063
MEM 26.320312 1713397878.4065
MEM 26.320312 1713397878.5067
MEM 26.320312 1713397878.6070
MEM 26.320312 1713397878.7072
MEM 26.320312 1713397878.8074
MEM 26.320312 1713397878.9076
MEM 26.320312 1713397879.0078
MEM 26.320312 1713397879.1080
MEM 26.320312 1713397879.2081
MEM 26.320312 1713397879.3083
MEM 26.320312 1713397879.4085
MEM 26.320312 1713397879.5088
MEM 26.320312 1713397879.6090
MEM 26.320312 1713397879.7092
MEM 26.320312 1713397879.8094
MEM 26.320312 1713397879.9096
MEM 26.320312 1713397880.0097
MEM 26.320312 1713397880.1100
MEM 26.320312 1713397880.2101
MEM 26.320312 1713397880.3103
MEM 26.320312 1713397880.4105
MEM 26.320312 1713397880.5107
MEM 26.320312 1713397880.6108
MEM 26.320312 1713397880.7111
MEM 26.320312 1713397880.8113
MEM 26.320312 1713397880.9115
MEM 26.320312 1713397881.0117
MEM 26.320312 1713397881.1119
MEM 26.320312 1713397881.2121
MEM 26.320312 1713397881.3122
MEM 26.320312 1713397881.4124
MEM 26.320312 1713397881.5125
MEM 26.320312 1713397881.6127
MEM 26.320312 1713397881.7129
MEM 26.320312 1713397881.8131
MEM 26.320312 1713397881.9133
MEM 26.320312 1713397882.0135
MEM 26.320312 1713397882.1136
MEM 26.320312 1713397882.2139
MEM 26.320312 1713397882.3140
MEM 26.320312 1713397882.4142
MEM 26.320312 1713397882.5144
MEM 26.320312 1713397882.6146
MEM 26.320312 1713397882.7147
MEM 26.320312 1713397882.8150
MEM 26.320312 1713397882.9152
MEM 26.320312 1713397883.0153
MEM 26.320312 1713397883.1155
MEM 26.320312 1713397883.2157
MEM 26.320312 1713397883.3159
MEM 26.320312 1713397883.4161
MEM 26.320312 1713397883.5163
MEM 26.320312 1713397883.6164
MEM 26.320312 1713397883.7166
MEM 26.320312 1713397883.8168
MEM 26.320312 1713397883.9170
MEM 26.320312 1713397884.0172
MEM 26.320312 1713397884.1173
MEM 26.320312 1713397884.2175
MEM 26.320312 1713397884.3176
MEM 26.320312 1713397884.4178
MEM 26.320312 1713397884.5180
MEM 26.320312 1713397884.6182
MEM 26.320312 1713397884.7184
MEM 26.320312 1713397884.8185
MEM 26.320312 1713397884.9187
MEM 26.320312 1713397885.0189
MEM 26.320312 1713397885.1191
MEM 26.320312 1713397885.2192
MEM 26.320312 1713397885.3194
MEM 26.320312 1713397885.4196
MEM 26.320312 1713397885.5198
MEM 26.320312 1713397885.6200
MEM 26.320312 1713397885.7202
MEM 26.320312 1713397885.8204
MEM 26.320312 1713397885.9206
MEM 26.320312 1713397886.0209
MEM 26.320312 1713397886.1211
MEM 26.320312 1713397886.2213
MEM 26.320312 1713397886.3215
MEM 26.320312 1713397886.4216
MEM 26.320312 1713397886.5218
MEM 26.320312 1713397886.6220
MEM 26.320312 1713397886.7221
MEM 26.320312 1713397886.8223
MEM 26.320312 1713397886.9225
MEM 26.320312 1713397887.0227
MEM 26.320312 1713397887.1229
MEM 26.320312 1713397887.2231
MEM 26.320312 1713397887.3233
MEM 26.320312 1713397887.4235
MEM 26.320312 1713397887.5237
MEM 26.320312 1713397887.6239
MEM 26.320312 1713397887.7241
MEM 26.320312 1713397887.8243
MEM 26.320312 1713397887.9245
MEM 26.320312 1713397888.0247
MEM 26.320312 1713397888.1249
MEM 26.320312 1713397888.2251
MEM 26.320312 1713397888.3253
MEM 26.320312 1713397888.4254
MEM 26.320312 1713397888.5256
MEM 26.320312 1713397888.6258
MEM 26.320312 1713397888.7260
MEM 26.320312 1713397888.8261
MEM 26.320312 1713397888.9263
MEM 26.320312 1713397889.0264
MEM 26.320312 1713397889.1266
MEM 26.320312 1713397889.2268
MEM 26.320312 1713397889.3269
MEM 26.320312 1713397889.4272
MEM 26.320312 1713397889.5273
MEM 26.320312 1713397889.6276
MEM 26.320312 1713397889.7278
MEM 26.320312 1713397889.8280
MEM 26.320312 1713397889.9282
MEM 26.320312 1713397890.0284
MEM 26.320312 1713397890.1286
MEM 26.320312 1713397890.2288
MEM 26.320312 1713397890.3290
MEM 26.320312 1713397890.4292
MEM 26.320312 1713397890.5294
MEM 26.320312 1713397890.6296
MEM 26.320312 1713397890.7299
MEM 26.320312 1713397890.8301
MEM 26.320312 1713397890.9302
MEM 26.320312 1713397891.0305
MEM 26.320312 1713397891.1306
MEM 26.320312 1713397891.2308
MEM 26.320312 1713397891.3310
MEM 26.320312 1713397891.4313
MEM 26.320312 1713397891.5315
MEM 26.320312 1713397891.6317
MEM 26.320312 1713397891.7318
MEM 26.320312 1713397891.8321
MEM 26.320312 1713397891.9322
MEM 26.320312 1713397892.0325
MEM 26.320312 1713397892.1326
MEM 26.320312 1713397892.2328
MEM 26.320312 1713397892.3330
MEM 26.320312 1713397892.4332
MEM 26.320312 1713397892.5334
MEM 26.320312 1713397892.6336
MEM 26.320312 1713397892.7338
MEM 26.320312 1713397892.8341
MEM 26.320312 1713397892.9342
MEM 26.320312 1713397893.0344
MEM 26.320312 1713397893.1346
MEM 26.320312 1713397893.2349
MEM 26.320312 1713397893.3351
MEM 26.320312 1713397893.4353
MEM 26.320312 1713397893.5355
MEM 26.320312 1713397893.6356
MEM 26.320312 1713397893.7358
MEM 26.320312 1713397893.8359
MEM 26.320312 1713397893.9360
MEM 26.320312 1713397894.0362
MEM 26.320312 1713397894.1364
MEM 26.320312 1713397894.2365
MEM 26.320312 1713397894.3367
MEM 26.320312 1713397894.4369
MEM 26.320312 1713397894.5370
MEM 26.320312 1713397894.6373
MEM 26.320312 1713397894.7374
MEM 26.320312 1713397894.8376
MEM 26.320312 1713397894.9378
MEM 26.320312 1713397895.0379
MEM 26.320312 1713397895.1381
MEM 26.320312 1713397895.2382
MEM 26.320312 1713397895.3385
MEM 26.320312 1713397895.4387
MEM 26.320312 1713397895.5389
MEM 26.320312 1713397895.6391
MEM 26.320312 1713397895.7392
MEM 26.320312 1713397895.8394
MEM 26.320312 1713397895.9395
MEM 26.320312 1713397896.0396
MEM 26.320312 1713397896.1398
MEM 26.320312 1713397896.2400
MEM 26.320312 1713397896.3402
MEM 26.320312 1713397896.4404
MEM 26.320312 1713397896.5405
MEM 26.320312 1713397896.6407
MEM 26.320312 1713397896.7409
MEM 26.320312 1713397896.8410
MEM 26.320312 1713397896.9412
MEM 26.320312 1713397897.0413
MEM 26.320312 1713397897.1414
MEM 26.320312 1713397897.2416
MEM 26.320312 1713397897.3418
MEM 26.320312 1713397897.4420
MEM 26.320312 1713397897.5422
MEM 26.320312 1713397897.6425
MEM 26.320312 1713397897.7426
MEM 26.320312 1713397897.8427
MEM 26.320312 1713397897.9429
MEM 26.320312 1713397898.0431
MEM 26.320312 1713397898.1433
MEM 26.320312 1713397898.2435
MEM 26.320312 1713397898.3437
MEM 26.320312 1713397898.4440
MEM 26.320312 1713397898.5442
MEM 26.320312 1713397898.6444
MEM 26.320312 1713397898.7446
MEM 26.320312 1713397898.8448
MEM 26.320312 1713397898.9449
MEM 26.320312 1713397899.0451
MEM 26.320312 1713397899.1454
MEM 26.320312 1713397899.2455
MEM 26.320312 1713397899.3457
MEM 26.320312 1713397899.4459
MEM 26.320312 1713397899.5462
MEM 26.320312 1713397899.6464
MEM 26.320312 1713397899.7467
MEM 26.320312 1713397899.8468
MEM 26.320312 1713397899.9470
MEM 26.320312 1713397900.0472
MEM 26.320312 1713397900.1474
MEM 26.320312 1713397900.2475
MEM 26.320312 1713397900.3477
MEM 26.320312 1713397900.4479
MEM 26.320312 1713397900.5481
MEM 26.320312 1713397900.6483
MEM 26.320312 1713397900.7485
MEM 26.320312 1713397900.8486
MEM 26.320312 1713397900.9489
MEM 26.320312 1713397901.0490
MEM 26.320312 1713397901.1492
MEM 26.320312 1713397901.2494
MEM 26.320312 1713397901.3496
MEM 26.320312 1713397901.4498
MEM 26.320312 1713397901.5499
MEM 26.320312 1713397901.6502
MEM 26.320312 1713397901.7504
MEM 26.320312 1713397901.8506
MEM 26.320312 1713397901.9508
MEM 26.320312 1713397902.0510
MEM 26.320312 1713397902.1512
MEM 26.320312 1713397902.2514
MEM 26.320312 1713397902.3516
MEM 26.320312 1713397902.4518
MEM 26.320312 1713397902.5520
MEM 26.320312 1713397902.6522
MEM 26.320312 1713397902.7524
MEM 26.320312 1713397902.8527
MEM 26.320312 1713397902.9529
MEM 26.320312 1713397903.0531
MEM 26.320312 1713397903.1533
MEM 26.320312 1713397903.2535
MEM 26.320312 1713397903.3536
MEM 26.320312 1713397903.4539
MEM 26.320312 1713397903.5540
MEM 26.320312 1713397903.6543
MEM 26.320312 1713397903.7545
MEM 26.320312 1713397903.8547
MEM 26.320312 1713397903.9549
MEM 26.320312 1713397904.0552
MEM 26.320312 1713397904.1553
MEM 26.320312 1713397904.2555
MEM 26.320312 1713397904.3557
MEM 26.320312 1713397904.4558
MEM 26.320312 1713397904.5561
MEM 26.320312 1713397904.6562
MEM 26.320312 1713397904.7564
MEM 26.320312 1713397904.8566
MEM 26.320312 1713397904.9568
MEM 26.320312 1713397905.0571
MEM 26.320312 1713397905.1573
MEM 26.320312 1713397905.2575
MEM 26.320312 1713397905.3577
MEM 26.320312 1713397905.4579
MEM 26.320312 1713397905.5581
MEM 26.320312 1713397905.6583
MEM 26.320312 1713397905.7585
MEM 26.320312 1713397905.8587
MEM 26.320312 1713397905.9589
MEM 26.320312 1713397906.0591
MEM 26.320312 1713397906.1593
MEM 26.320312 1713397906.2595
MEM 26.320312 1713397906.3597
MEM 26.320312 1713397906.4599
MEM 26.320312 1713397906.5601
MEM 26.320312 1713397906.6602
MEM 26.320312 1713397906.7604
MEM 26.320312 1713397906.8606
MEM 26.320312 1713397906.9608
MEM 26.320312 1713397907.0610
MEM 26.320312 1713397907.1611
MEM 26.320312 1713397907.2614
MEM 26.320312 1713397907.3616
MEM 26.320312 1713397907.4618
MEM 26.320312 1713397907.5620
MEM 26.320312 1713397907.6622
MEM 26.320312 1713397907.7624
MEM 26.320312 1713397907.8627
MEM 26.320312 1713397907.9629
MEM 26.320312 1713397908.0631
MEM 26.320312 1713397908.1634
MEM 26.320312 1713397908.2635
MEM 26.320312 1713397908.3637
MEM 26.320312 1713397908.4639
MEM 26.320312 1713397908.5641
MEM 26.320312 1713397908.6643
MEM 26.320312 1713397908.7645
MEM 26.320312 1713397908.8647
MEM 26.320312 1713397908.9648
MEM 26.320312 1713397909.0651
MEM 26.320312 1713397909.1653
MEM 26.320312 1713397909.2655
MEM 26.320312 1713397909.3656
MEM 26.320312 1713397909.4658
MEM 26.320312 1713397909.5660
MEM 26.320312 1713397909.6662
MEM 26.320312 1713397909.7664
MEM 26.320312 1713397909.8666
MEM 26.320312 1713397909.9668
MEM 26.320312 1713397910.0669
MEM 26.320312 1713397910.1673
MEM 26.320312 1713397910.2675
MEM 26.320312 1713397910.3677
MEM 26.320312 1713397910.4679
MEM 26.320312 1713397910.5681
MEM 26.320312 1713397910.6683
MEM 26.320312 1713397910.7685
MEM 26.320312 1713397910.8688
MEM 26.320312 1713397910.9689
MEM 26.320312 1713397911.0692
MEM 26.320312 1713397911.1694
MEM 26.320312 1713397911.2696
MEM 26.320312 1713397911.3698
MEM 26.320312 1713397911.4700
MEM 26.320312 1713397911.5702
MEM 26.320312 1713397911.6704
MEM 26.320312 1713397911.7706
MEM 26.320312 1713397911.8708
MEM 26.320312 1713397911.9710
MEM 26.320312 1713397912.0713
MEM 26.320312 1713397912.1715
MEM 26.320312 1713397912.2718
MEM 26.320312 1713397912.3720
MEM 26.320312 1713397912.4722
MEM 26.320312 1713397912.5724
MEM 26.320312 1713397912.6726
MEM 26.320312 1713397912.7729
MEM 26.320312 1713397912.8731
MEM 26.320312 1713397912.9733
MEM 26.320312 1713397913.0734
MEM 26.320312 1713397913.1736
MEM 26.320312 1713397913.2738
MEM 26.320312 1713397913.3740
MEM 26.320312 1713397913.4742
MEM 26.320312 1713397913.5744
MEM 26.320312 1713397913.6746
MEM 26.320312 1713397913.7748
MEM 26.320312 1713397913.8750
MEM 26.320312 1713397913.9752
MEM 26.320312 1713397914.0754
MEM 26.320312 1713397914.1755
MEM 26.320312 1713397914.2757
MEM 26.320312 1713397914.3759
MEM 26.320312 1713397914.4762
MEM 26.320312 1713397914.5764
MEM 26.320312 1713397914.6765
MEM 26.320312 1713397914.7767
MEM 26.320312 1713397914.8769
MEM 26.320312 1713397914.9771
MEM 26.320312 1713397915.0774
MEM 26.320312 1713397915.1775
MEM 26.320312 1713397915.2778
MEM 26.320312 1713397915.3780
MEM 26.320312 1713397915.4782
MEM 26.320312 1713397915.5784
MEM 26.320312 1713397915.6786
MEM 26.320312 1713397915.7787
MEM 26.320312 1713397915.8789
MEM 26.320312 1713397915.9791
MEM 26.320312 1713397916.0793
MEM 26.320312 1713397916.1795
MEM 26.320312 1713397916.2797
MEM 26.320312 1713397916.3799
MEM 26.320312 1713397916.4801
MEM 26.320312 1713397916.5803
MEM 26.320312 1713397916.6804
MEM 26.320312 1713397916.7806
MEM 26.320312 1713397916.8808
MEM 26.320312 1713397916.9810
MEM 26.320312 1713397917.0812
MEM 26.320312 1713397917.1813
MEM 26.320312 1713397917.2815
MEM 26.320312 1713397917.3818
MEM 26.320312 1713397917.4820
MEM 26.320312 1713397917.5822
MEM 26.320312 1713397917.6823
MEM 26.320312 1713397917.7825
MEM 26.320312 1713397917.8827
MEM 26.320312 1713397917.9829
MEM 26.320312 1713397918.0831
MEM 26.320312 1713397918.1833
MEM 26.320312 1713397918.2834
MEM 26.320312 1713397918.3836
MEM 26.320312 1713397918.4838
MEM 26.320312 1713397918.5840
MEM 26.320312 1713397918.6842
MEM 26.320312 1713397918.7843
MEM 26.320312 1713397918.8845
MEM 26.320312 1713397918.9847
MEM 26.320312 1713397919.0850
MEM 26.320312 1713397919.1851
MEM 26.320312 1713397919.2853
MEM 26.320312 1713397919.3855
MEM 26.320312 1713397919.4858
MEM 26.320312 1713397919.5860
MEM 26.320312 1713397919.6862
MEM 26.320312 1713397919.7864
MEM 26.320312 1713397919.8866
MEM 26.320312 1713397919.9868
MEM 26.320312 1713397920.0870
MEM 26.320312 1713397920.1872
MEM 26.320312 1713397920.2873
MEM 26.320312 1713397920.3876
MEM 26.320312 1713397920.4879
MEM 26.320312 1713397920.5881
MEM 26.320312 1713397920.6883
MEM 26.320312 1713397920.7886
MEM 26.320312 1713397920.8888
MEM 26.320312 1713397920.9890
MEM 26.320312 1713397921.0892
MEM 26.320312 1713397921.1894
MEM 26.320312 1713397921.2896
MEM 26.320312 1713397921.3898
MEM 26.320312 1713397921.4901
MEM 26.320312 1713397921.5903
MEM 26.320312 1713397921.6905
MEM 26.320312 1713397921.7908
MEM 26.320312 1713397921.8910
MEM 26.320312 1713397921.9912
MEM 26.320312 1713397922.0914
MEM 26.320312 1713397922.1916
MEM 26.320312 1713397922.2918
MEM 26.320312 1713397922.3921
MEM 26.320312 1713397922.4923
MEM 26.320312 1713397922.5925
MEM 26.320312 1713397922.6928
MEM 26.320312 1713397922.7930
MEM 26.320312 1713397922.8932
MEM 26.320312 1713397922.9934
MEM 26.320312 1713397923.0937
MEM 26.320312 1713397923.1939
MEM 26.320312 1713397923.2941
MEM 26.320312 1713397923.3942
MEM 26.320312 1713397923.4945
MEM 26.320312 1713397923.5947
MEM 26.320312 1713397923.6950
MEM 26.320312 1713397923.7952
MEM 26.320312 1713397923.8954
MEM 26.320312 1713397923.9956
MEM 26.320312 1713397924.0959
MEM 26.320312 1713397924.1961
MEM 26.320312 1713397924.2963
MEM 26.320312 1713397924.3965
MEM 26.320312 1713397924.4968
MEM 26.320312 1713397924.5970
MEM 26.320312 1713397924.6972
MEM 26.320312 1713397924.7975
MEM 26.320312 1713397924.8977
MEM 26.320312 1713397924.9978
MEM 26.320312 1713397925.0980
MEM 26.320312 1713397925.1982
MEM 26.320312 1713397925.2984
MEM 26.320312 1713397925.3986
MEM 26.320312 1713397925.4988
MEM 26.320312 1713397925.5990
MEM 26.320312 1713397925.6992
MEM 26.320312 1713397925.7994
MEM 26.320312 1713397925.8996
MEM 26.320312 1713397925.9997
MEM 26.320312 1713397926.0999
MEM 26.320312 1713397926.2000
MEM 26.320312 1713397926.3002
MEM 26.320312 1713397926.4004
MEM 26.320312 1713397926.5006
MEM 26.320312 1713397926.6008
MEM 26.320312 1713397926.7010
MEM 26.320312 1713397926.8012
MEM 26.320312 1713397926.9015
MEM 26.320312 1713397927.0017
MEM 26.320312 1713397927.1019
MEM 26.320312 1713397927.2020
MEM 26.320312 1713397927.3022
MEM 26.320312 1713397927.4023
MEM 26.320312 1713397927.5025
MEM 26.320312 1713397927.6028
MEM 26.320312 1713397927.7029
MEM 26.320312 1713397927.8031
MEM 26.320312 1713397927.9033
MEM 26.320312 1713397928.0036
MEM 26.320312 1713397928.1039
MEM 26.320312 1713397928.2041
MEM 26.320312 1713397928.3044
MEM 26.320312 1713397928.4047
MEM 26.320312 1713397928.5049
MEM 26.320312 1713397928.6051
MEM 26.320312 1713397928.7054
MEM 26.320312 1713397928.8056
MEM 26.320312 1713397928.9058
MEM 26.320312 1713397929.0060
MEM 26.320312 1713397929.1063
MEM 26.320312 1713397929.2064
MEM 26.320312 1713397929.3066
MEM 26.320312 1713397929.4068
MEM 26.320312 1713397929.5070
MEM 26.320312 1713397929.6072
MEM 26.320312 1713397929.7073
MEM 26.320312 1713397929.8075
MEM 26.320312 1713397929.9078
MEM 26.320312 1713397930.0080
MEM 26.320312 1713397930.1082
MEM 26.320312 1713397930.2084
MEM 26.320312 1713397930.3085
MEM 26.320312 1713397930.4087
MEM 26.320312 1713397930.5088
MEM 26.320312 1713397930.6090
MEM 26.320312 1713397930.7093
MEM 26.320312 1713397930.8095
MEM 26.320312 1713397930.9097
MEM 26.320312 1713397931.0099
MEM 26.320312 1713397931.1102
MEM 26.320312 1713397931.2104
MEM 26.320312 1713397931.3106
MEM 26.320312 1713397931.4108
MEM 26.320312 1713397931.5110
MEM 26.320312 1713397931.6112
MEM 26.320312 1713397931.7113
MEM 26.320312 1713397931.8116
MEM 26.320312 1713397931.9117
MEM 26.320312 1713397932.0119
MEM 26.320312 1713397932.1121
MEM 26.320312 1713397932.2124
MEM 26.320312 1713397932.3126
MEM 26.320312 1713397932.4128
MEM 26.320312 1713397932.5130
MEM 26.320312 1713397932.6131
MEM 26.320312 1713397932.7133
MEM 26.320312 1713397932.8135
MEM 26.320312 1713397932.9136
MEM 26.320312 1713397933.0139
MEM 26.320312 1713397933.1141
MEM 26.320312 1713397933.2143
MEM 26.320312 1713397933.3146
MEM 26.320312 1713397933.4148
MEM 26.320312 1713397933.5150
MEM 26.320312 1713397933.6153
MEM 26.320312 1713397933.7155
MEM 26.320312 1713397933.8157
MEM 26.320312 1713397933.9158
MEM 26.320312 1713397934.0160
MEM 26.320312 1713397934.1163
MEM 26.320312 1713397934.2165
MEM 26.320312 1713397934.3167
MEM 26.320312 1713397934.4169
MEM 26.320312 1713397934.5171
MEM 26.320312 1713397934.6173
MEM 26.320312 1713397934.7175
MEM 26.320312 1713397934.8178
MEM 26.320312 1713397934.9180
MEM 26.320312 1713397935.0182
MEM 26.320312 1713397935.1184
MEM 26.320312 1713397935.2186
MEM 26.320312 1713397935.3189
MEM 26.320312 1713397935.4191
MEM 26.320312 1713397935.5193
MEM 26.320312 1713397935.6195
MEM 26.320312 1713397935.7198
MEM 26.320312 1713397935.8200
MEM 26.320312 1713397935.9203
MEM 26.320312 1713397936.0205
MEM 26.320312 1713397936.1208
MEM 26.320312 1713397936.2209
MEM 26.320312 1713397936.3212
MEM 26.320312 1713397936.4213
MEM 26.320312 1713397936.5216
MEM 26.320312 1713397936.6218
MEM 26.320312 1713397936.7220
MEM 26.320312 1713397936.8222
MEM 26.320312 1713397936.9225
MEM 26.320312 1713397937.0227
MEM 26.320312 1713397937.1229
MEM 26.320312 1713397937.2231
MEM 26.320312 1713397937.3233
MEM 26.320312 1713397937.4235
MEM 26.320312 1713397937.5237
MEM 26.320312 1713397937.6239
MEM 26.320312 1713397937.7241
MEM 26.320312 1713397937.8243
MEM 26.320312 1713397937.9245
MEM 26.320312 1713397938.0247
MEM 26.320312 1713397938.1249
MEM 26.320312 1713397938.2251
MEM 26.320312 1713397938.3253
MEM 26.320312 1713397938.4255
MEM 26.320312 1713397938.5258
MEM 26.320312 1713397938.6259
MEM 26.320312 1713397938.7261
MEM 26.320312 1713397938.8263
MEM 26.320312 1713397938.9265
MEM 26.320312 1713397939.0267
MEM 26.320312 1713397939.1270
MEM 26.320312 1713397939.2272
MEM 26.320312 1713397939.3274
MEM 26.320312 1713397939.4276
MEM 26.320312 1713397939.5279
MEM 26.320312 1713397939.6281
MEM 26.320312 1713397939.7283
MEM 26.320312 1713397939.8284
MEM 26.320312 1713397939.9286
MEM 26.320312 1713397940.0288
MEM 26.320312 1713397940.1290
MEM 26.320312 1713397940.2292
MEM 26.320312 1713397940.3293
MEM 26.320312 1713397940.4295
MEM 26.320312 1713397940.5298
MEM 26.320312 1713397940.6299
MEM 26.320312 1713397940.7301
MEM 26.320312 1713397940.8304
MEM 26.320312 1713397940.9306
MEM 26.320312 1713397941.0309
MEM 26.320312 1713397941.1311
MEM 26.320312 1713397941.2313
MEM 26.320312 1713397941.3314
MEM 26.320312 1713397941.4316
MEM 26.320312 1713397941.5319
MEM 26.320312 1713397941.6321
MEM 26.320312 1713397941.7323
MEM 26.320312 1713397941.8325
MEM 26.320312 1713397941.9326
MEM 26.320312 1713397942.0329
MEM 26.320312 1713397942.1331
MEM 26.320312 1713397942.2334
MEM 26.320312 1713397942.3335
MEM 26.320312 1713397942.4338
MEM 26.320312 1713397942.5340
MEM 26.320312 1713397942.6343
MEM 26.320312 1713397942.7345
MEM 26.320312 1713397942.8347
MEM 26.320312 1713397942.9349
MEM 26.320312 1713397943.0352
MEM 26.320312 1713397943.1354
MEM 26.320312 1713397943.2356
MEM 26.320312 1713397943.3358
MEM 26.320312 1713397943.4361
MEM 26.320312 1713397943.5363
MEM 26.320312 1713397943.6365
MEM 26.320312 1713397943.7368
MEM 26.320312 1713397943.8370
MEM 26.320312 1713397943.9372
MEM 26.320312 1713397944.0374
MEM 26.320312 1713397944.1376
MEM 26.320312 1713397944.2378
MEM 26.320312 1713397944.3380
MEM 26.320312 1713397944.4383
MEM 26.320312 1713397944.5385
MEM 26.320312 1713397944.6386
MEM 26.320312 1713397944.7389
MEM 26.320312 1713397944.8391
MEM 26.320312 1713397944.9392
MEM 26.320312 1713397945.0394
MEM 26.320312 1713397945.1396
MEM 26.320312 1713397945.2398
MEM 26.320312 1713397945.3400
MEM 26.320312 1713397945.4403
MEM 26.320312 1713397945.5405
MEM 26.320312 1713397945.6407
MEM 26.320312 1713397945.7410
MEM 26.320312 1713397945.8412
MEM 26.320312 1713397945.9415
MEM 26.320312 1713397946.0417
MEM 26.320312 1713397946.1419
MEM 26.320312 1713397946.2421
MEM 26.320312 1713397946.3423
MEM 26.320312 1713397946.4425
MEM 26.320312 1713397946.5427
MEM 26.320312 1713397946.6429
MEM 26.320312 1713397946.7431
MEM 26.320312 1713397946.8433
MEM 26.320312 1713397946.9435
MEM 26.320312 1713397947.0437
MEM 26.320312 1713397947.1439
MEM 26.320312 1713397947.2440
MEM 26.320312 1713397947.3443
MEM 26.320312 1713397947.4446
MEM 26.320312 1713397947.5448
MEM 26.320312 1713397947.6449
MEM 26.320312 1713397947.7452
MEM 26.320312 1713397947.8454
MEM 26.320312 1713397947.9457
MEM 26.320312 1713397948.0459
MEM 26.320312 1713397948.1461
MEM 26.320312 1713397948.2462
MEM 26.320312 1713397948.3464
MEM 26.320312 1713397948.4467
MEM 26.320312 1713397948.5469
MEM 26.320312 1713397948.6470
MEM 26.320312 1713397948.7472
MEM 26.320312 1713397948.8473
MEM 26.320312 1713397948.9476
MEM 26.320312 1713397949.0478
MEM 26.320312 1713397949.1480
MEM 26.320312 1713397949.2482
MEM 26.320312 1713397949.3484
MEM 26.320312 1713397949.4487
MEM 26.320312 1713397949.5488
MEM 26.320312 1713397949.6490
MEM 26.320312 1713397949.7492
MEM 26.320312 1713397949.8493
MEM 26.320312 1713397949.9496
MEM 26.320312 1713397950.0498
MEM 26.320312 1713397950.1501
MEM 26.320312 1713397950.2502
MEM 26.320312 1713397950.3505
MEM 26.320312 1713397950.4506
MEM 26.320312 1713397950.5509
MEM 26.320312 1713397950.6511
MEM 26.320312 1713397950.7513
MEM 26.320312 1713397950.8514
MEM 26.320312 1713397950.9516
MEM 26.320312 1713397951.0519
MEM 26.320312 1713397951.1521
MEM 26.320312 1713397951.2523
MEM 26.320312 1713397951.3525
MEM 26.320312 1713397951.4527
MEM 26.320312 1713397951.5530
MEM 26.320312 1713397951.6532
MEM 26.320312 1713397951.7534
MEM 26.320312 1713397951.8536
MEM 26.320312 1713397951.9538
MEM 26.320312 1713397952.0540
MEM 26.320312 1713397952.1543
MEM 26.320312 1713397952.2545
MEM 26.320312 1713397952.3547
MEM 26.320312 1713397952.4549
MEM 26.320312 1713397952.5551
MEM 26.320312 1713397952.6553
MEM 26.320312 1713397952.7555
MEM 26.320312 1713397952.8557
MEM 26.320312 1713397952.9559
MEM 26.320312 1713397953.0561
MEM 26.320312 1713397953.1563
MEM 26.320312 1713397953.2565
MEM 26.320312 1713397953.3567
MEM 26.320312 1713397953.4569
MEM 26.320312 1713397953.5571
MEM 26.320312 1713397953.6574
MEM 26.320312 1713397953.7576
MEM 26.320312 1713397953.8577
MEM 26.320312 1713397953.9579
MEM 26.320312 1713397954.0582
MEM 26.320312 1713397954.1584
MEM 26.320312 1713397954.2586
MEM 26.320312 1713397954.3588
MEM 26.320312 1713397954.4591
MEM 26.320312 1713397954.5593
MEM 26.320312 1713397954.6595
MEM 26.320312 1713397954.7597
MEM 26.320312 1713397954.8599
MEM 26.320312 1713397954.9601
MEM 26.320312 1713397955.0603
MEM 26.320312 1713397955.1605
MEM 26.320312 1713397955.2607
MEM 26.320312 1713397955.3609
MEM 26.320312 1713397955.4611
MEM 26.320312 1713397955.5613
MEM 26.320312 1713397955.6614
MEM 26.320312 1713397955.7616
MEM 26.320312 1713397955.8618
MEM 26.320312 1713397955.9620
MEM 26.320312 1713397956.0622
MEM 26.320312 1713397956.1625
MEM 26.320312 1713397956.2627
MEM 26.320312 1713397956.3630
MEM 26.320312 1713397956.4633
MEM 26.320312 1713397956.5635
MEM 26.320312 1713397956.6638
MEM 26.320312 1713397956.7640
MEM 26.320312 1713397956.8641
MEM 26.320312 1713397956.9643
MEM 26.320312 1713397957.0645
MEM 26.320312 1713397957.1647
MEM 26.320312 1713397957.2649
MEM 26.320312 1713397957.3652
MEM 26.320312 1713397957.4654
MEM 26.320312 1713397957.5656
MEM 26.320312 1713397957.6658
MEM 26.320312 1713397957.7660
MEM 26.320312 1713397957.8662
