CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicred-BphEo1On-py3.11/bin/python script/worst_performance/question1.py
MEM 28.636719 1713367932.4888
MEM 28.636719 1713367932.5891
MEM 28.636719 1713367932.6893
MEM 28.636719 1713367932.7895
MEM 28.636719 1713367932.8897
MEM 28.636719 1713367932.9900
MEM 28.636719 1713367933.0902
MEM 28.636719 1713367933.1905
MEM 28.636719 1713367933.2907
MEM 28.636719 1713367933.3909
MEM 28.636719 1713367933.4912
MEM 28.636719 1713367933.5915
MEM 28.636719 1713367933.6917
MEM 28.636719 1713367933.7919
MEM 28.636719 1713367933.8921
MEM 28.636719 1713367933.9923
MEM 28.636719 1713367934.0926
MEM 28.636719 1713367934.1928
MEM 28.636719 1713367934.2930
MEM 28.636719 1713367934.3933
MEM 28.636719 1713367934.4935
MEM 28.636719 1713367934.5937
MEM 28.636719 1713367934.6939
MEM 28.636719 1713367934.7941
MEM 28.636719 1713367934.8944
MEM 28.636719 1713367934.9946
MEM 28.636719 1713367935.0948
MEM 28.636719 1713367935.1951
MEM 28.636719 1713367935.2953
MEM 28.636719 1713367935.3955
MEM 28.636719 1713367935.4957
MEM 28.636719 1713367935.5960
MEM 28.636719 1713367935.6962
MEM 28.636719 1713367935.7964
MEM 28.636719 1713367935.8967
MEM 28.636719 1713367935.9969
MEM 28.636719 1713367936.0972
MEM 28.636719 1713367936.1974
MEM 28.636719 1713367936.2976
MEM 28.636719 1713367936.3979
MEM 28.636719 1713367936.4981
MEM 28.636719 1713367936.5983
MEM 28.636719 1713367936.6985
MEM 28.636719 1713367936.7987
MEM 28.636719 1713367936.8989
MEM 28.636719 1713367936.9991
MEM 28.636719 1713367937.0993
MEM 28.636719 1713367937.1995
MEM 28.636719 1713367937.2998
MEM 28.636719 1713367937.4001
MEM 28.636719 1713367937.5003
MEM 28.636719 1713367937.6005
MEM 28.636719 1713367937.7008
MEM 28.636719 1713367937.8010
MEM 28.636719 1713367937.9012
MEM 28.636719 1713367938.0014
MEM 28.636719 1713367938.1018
MEM 28.636719 1713367938.2020
MEM 28.636719 1713367938.3022
MEM 28.636719 1713367938.4024
MEM 28.636719 1713367938.5026
MEM 28.636719 1713367938.6028
MEM 28.636719 1713367938.7030
MEM 28.636719 1713367938.8032
MEM 28.636719 1713367938.9034
MEM 28.636719 1713367939.0036
MEM 28.636719 1713367939.1038
MEM 28.636719 1713367939.2041
MEM 28.636719 1713367939.3043
MEM 28.636719 1713367939.4045
MEM 28.636719 1713367939.5046
MEM 28.636719 1713367939.6049
MEM 28.636719 1713367939.7051
MEM 28.636719 1713367939.8052
MEM 28.636719 1713367939.9055
MEM 28.636719 1713367940.0057
MEM 28.636719 1713367940.1059
MEM 28.636719 1713367940.2061
MEM 28.636719 1713367940.3063
MEM 28.636719 1713367940.4066
MEM 28.636719 1713367940.5068
MEM 28.636719 1713367940.6069
MEM 28.636719 1713367940.7071
MEM 28.636719 1713367940.8074
MEM 28.636719 1713367940.9076
MEM 28.636719 1713367941.0078
MEM 28.636719 1713367941.1080
MEM 28.636719 1713367941.2083
MEM 28.636719 1713367941.3085
MEM 28.636719 1713367941.4087
MEM 28.636719 1713367941.5089
MEM 28.636719 1713367941.6091
MEM 28.636719 1713367941.7093
MEM 28.636719 1713367941.8095
MEM 28.636719 1713367941.9098
MEM 28.636719 1713367942.0100
MEM 28.636719 1713367942.1102
MEM 28.636719 1713367942.2105
MEM 28.636719 1713367942.3107
MEM 28.636719 1713367942.4110
MEM 28.636719 1713367942.5112
MEM 28.636719 1713367942.6114
MEM 28.636719 1713367942.7116
MEM 28.636719 1713367942.8118
MEM 28.636719 1713367942.9120
MEM 28.636719 1713367943.0122
MEM 28.636719 1713367943.1124
MEM 28.636719 1713367943.2126
MEM 28.636719 1713367943.3129
MEM 28.636719 1713367943.4131
MEM 28.636719 1713367943.5133
MEM 28.636719 1713367943.6135
MEM 28.636719 1713367943.7137
MEM 28.636719 1713367943.8140
MEM 28.636719 1713367943.9142
MEM 28.636719 1713367944.0144
MEM 28.636719 1713367944.1146
MEM 28.636719 1713367944.2148
MEM 28.636719 1713367944.3150
MEM 28.636719 1713367944.4152
MEM 28.636719 1713367944.5154
MEM 28.636719 1713367944.6157
MEM 28.636719 1713367944.7159
MEM 28.636719 1713367944.8161
MEM 28.636719 1713367944.9162
MEM 28.636719 1713367945.0164
MEM 28.636719 1713367945.1166
MEM 28.636719 1713367945.2167
MEM 28.636719 1713367945.3169
MEM 28.636719 1713367945.4170
MEM 28.636719 1713367945.5173
MEM 28.636719 1713367945.6175
MEM 28.636719 1713367945.7177
MEM 28.636719 1713367945.8179
MEM 28.636719 1713367945.9181
MEM 28.636719 1713367946.0183
MEM 28.636719 1713367946.1185
MEM 28.636719 1713367946.2187
MEM 28.636719 1713367946.3190
MEM 28.636719 1713367946.4192
MEM 28.636719 1713367946.5194
MEM 28.636719 1713367946.6196
MEM 28.636719 1713367946.7199
MEM 28.636719 1713367946.8201
MEM 28.636719 1713367946.9203
MEM 28.636719 1713367947.0205
MEM 28.636719 1713367947.1207
MEM 28.636719 1713367947.2211
MEM 28.636719 1713367947.3213
MEM 28.636719 1713367947.4215
MEM 28.636719 1713367947.5218
MEM 28.636719 1713367947.6220
MEM 28.636719 1713367947.7222
MEM 28.636719 1713367947.8224
MEM 28.636719 1713367947.9225
MEM 28.636719 1713367948.0226
MEM 28.636719 1713367948.1228
MEM 28.636719 1713367948.2229
MEM 28.636719 1713367948.3231
MEM 28.636719 1713367948.4233
MEM 28.636719 1713367948.5235
MEM 28.636719 1713367948.6237
MEM 28.636719 1713367948.7239
MEM 28.636719 1713367948.8241
MEM 28.636719 1713367948.9244
MEM 28.636719 1713367949.0246
MEM 28.636719 1713367949.1248
MEM 28.636719 1713367949.2251
MEM 28.636719 1713367949.3253
MEM 28.636719 1713367949.4255
MEM 28.636719 1713367949.5257
MEM 28.636719 1713367949.6260
MEM 28.636719 1713367949.7262
MEM 28.636719 1713367949.8264
MEM 28.636719 1713367949.9267
MEM 28.636719 1713367950.0269
MEM 28.636719 1713367950.1271
MEM 28.636719 1713367950.2273
MEM 28.636719 1713367950.3275
MEM 28.636719 1713367950.4277
MEM 28.636719 1713367950.5280
MEM 28.636719 1713367950.6282
MEM 28.636719 1713367950.7285
MEM 28.636719 1713367950.8287
MEM 28.636719 1713367950.9290
MEM 28.636719 1713367951.0292
MEM 28.636719 1713367951.1294
MEM 28.636719 1713367951.2296
MEM 28.636719 1713367951.3299
MEM 28.636719 1713367951.4301
MEM 28.636719 1713367951.5303
MEM 28.636719 1713367951.6305
MEM 28.636719 1713367951.7307
MEM 28.636719 1713367951.8310
MEM 28.636719 1713367951.9312
MEM 28.636719 1713367952.0313
MEM 28.636719 1713367952.1315
MEM 28.636719 1713367952.2317
MEM 28.636719 1713367952.3319
MEM 28.636719 1713367952.4321
MEM 28.636719 1713367952.5322
MEM 28.636719 1713367952.6325
MEM 28.636719 1713367952.7327
MEM 28.636719 1713367952.8329
MEM 28.636719 1713367952.9330
MEM 28.636719 1713367953.0332
MEM 28.636719 1713367953.1335
MEM 28.636719 1713367953.2337
MEM 28.636719 1713367953.3339
MEM 28.636719 1713367953.4341
MEM 28.636719 1713367953.5343
MEM 28.636719 1713367953.6345
MEM 28.636719 1713367953.7347
MEM 28.636719 1713367953.8349
MEM 28.636719 1713367953.9351
MEM 28.636719 1713367954.0353
MEM 28.636719 1713367954.1355
MEM 28.636719 1713367954.2356
MEM 28.636719 1713367954.3358
MEM 28.636719 1713367954.4360
MEM 28.636719 1713367954.5362
MEM 28.636719 1713367954.6364
MEM 28.636719 1713367954.7366
MEM 28.636719 1713367954.8368
MEM 28.636719 1713367954.9370
MEM 28.636719 1713367955.0371
MEM 28.636719 1713367955.1373
MEM 28.636719 1713367955.2374
MEM 28.636719 1713367955.3376
MEM 28.636719 1713367955.4378
MEM 25.847656 1713367955.5379
MEM 25.847656 1713367955.6381
MEM 25.847656 1713367955.7382
MEM 25.847656 1713367955.8384
MEM 25.847656 1713367955.9385
MEM 25.847656 1713367956.0388
MEM 26.101562 1713367956.1389
MEM 26.617188 1713367956.2391
MEM 27.390625 1713367956.3393
MEM 27.906250 1713367956.4394
MEM 28.421875 1713367956.5396
MEM 28.937500 1713367956.6398
MEM 29.453125 1713367956.7400
MEM 29.968750 1713367956.8402
MEM 30.484375 1713367956.9403
MEM 31.000000 1713367957.0405
MEM 31.515625 1713367957.1407
MEM 32.031250 1713367957.2409
MEM 33.320312 1713367957.3410
MEM 33.835938 1713367957.4412
MEM 34.289062 1713367957.5414
MEM 34.800781 1713367957.6416
MEM 35.574219 1713367957.7418
MEM 35.574219 1713367957.8420
MEM 35.574219 1713367957.9422
MEM 35.574219 1713367958.0424
MEM 35.574219 1713367958.1427
MEM 35.574219 1713367958.2429
MEM 35.574219 1713367958.3431
MEM 35.574219 1713367958.4433
MEM 35.574219 1713367958.5435
MEM 35.574219 1713367958.6437
MEM 35.574219 1713367958.7438
MEM 35.574219 1713367958.8440
MEM 35.574219 1713367958.9442
MEM 35.574219 1713367959.0443
MEM 35.574219 1713367959.1445
MEM 35.574219 1713367959.2448
MEM 35.574219 1713367959.3450
MEM 35.574219 1713367959.4452
MEM 35.574219 1713367959.5454
MEM 35.574219 1713367959.6456
MEM 35.574219 1713367959.7459
MEM 35.574219 1713367959.8461
MEM 35.574219 1713367959.9463
MEM 35.574219 1713367960.0465
MEM 35.574219 1713367960.1467
MEM 35.574219 1713367960.2470
MEM 35.574219 1713367960.3471
MEM 35.574219 1713367960.4474
MEM 35.574219 1713367960.5475
MEM 35.574219 1713367960.6477
MEM 35.574219 1713367960.7479
MEM 35.574219 1713367960.8481
MEM 35.574219 1713367960.9483
MEM 35.574219 1713367961.0484
MEM 35.574219 1713367961.1487
MEM 35.574219 1713367961.2489
MEM 35.574219 1713367961.3492
MEM 35.574219 1713367961.4493
MEM 35.574219 1713367961.5495
MEM 35.574219 1713367961.6497
MEM 35.574219 1713367961.7499
MEM 35.574219 1713367961.8501
MEM 35.574219 1713367961.9504
MEM 35.574219 1713367962.0506
MEM 35.574219 1713367962.1508
MEM 35.574219 1713367962.2510
MEM 35.574219 1713367962.3513
MEM 35.574219 1713367962.4515
MEM 35.574219 1713367962.5517
MEM 35.574219 1713367962.6519
MEM 35.574219 1713367962.7521
MEM 35.574219 1713367962.8524
MEM 35.574219 1713367962.9527
MEM 35.574219 1713367963.0528
MEM 35.574219 1713367963.1530
MEM 35.574219 1713367963.2532
MEM 35.574219 1713367963.3534
MEM 35.574219 1713367963.4536
MEM 35.574219 1713367963.5538
MEM 35.574219 1713367963.6539
MEM 35.574219 1713367963.7540
MEM 35.574219 1713367963.8541
MEM 35.574219 1713367963.9544
MEM 35.574219 1713367964.0545
MEM 35.574219 1713367964.1546
MEM 35.574219 1713367964.2548
MEM 35.574219 1713367964.3551
MEM 35.574219 1713367964.4553
MEM 35.574219 1713367964.5554
MEM 35.574219 1713367964.6556
MEM 35.574219 1713367964.7557
MEM 35.574219 1713367964.8558
MEM 35.574219 1713367964.9560
MEM 35.574219 1713367965.0562
MEM 35.574219 1713367965.1565
MEM 35.574219 1713367965.2567
MEM 35.574219 1713367965.3569
MEM 35.574219 1713367965.4572
MEM 35.574219 1713367965.5573
MEM 35.574219 1713367965.6575
MEM 35.574219 1713367965.7577
MEM 35.574219 1713367965.8579
MEM 35.574219 1713367965.9581
MEM 35.574219 1713367966.0582
MEM 35.574219 1713367966.1583
MEM 35.574219 1713367966.2586
MEM 35.574219 1713367966.3588
MEM 35.574219 1713367966.4590
MEM 35.574219 1713367966.5592
MEM 35.574219 1713367966.6594
MEM 35.574219 1713367966.7596
MEM 35.574219 1713367966.8598
MEM 35.574219 1713367966.9600
MEM 35.574219 1713367967.0602
MEM 35.574219 1713367967.1604
MEM 35.574219 1713367967.2606
MEM 35.574219 1713367967.3608
MEM 35.574219 1713367967.4611
MEM 35.574219 1713367967.5613
MEM 35.574219 1713367967.6615
MEM 35.574219 1713367967.7618
MEM 35.574219 1713367967.8620
MEM 35.574219 1713367967.9623
MEM 35.574219 1713367968.0625
MEM 35.574219 1713367968.1628
MEM 35.574219 1713367968.2630
MEM 35.574219 1713367968.3632
MEM 35.574219 1713367968.4634
MEM 35.574219 1713367968.5636
MEM 35.574219 1713367968.6638
MEM 35.574219 1713367968.7641
MEM 35.574219 1713367968.8643
MEM 35.574219 1713367968.9645
MEM 35.574219 1713367969.0647
MEM 35.574219 1713367969.1649
MEM 35.574219 1713367969.2651
MEM 35.574219 1713367969.3653
MEM 35.574219 1713367969.4655
MEM 35.574219 1713367969.5657
MEM 35.574219 1713367969.6659
MEM 35.574219 1713367969.7662
MEM 35.574219 1713367969.8664
MEM 35.574219 1713367969.9666
MEM 35.574219 1713367970.0668
MEM 35.574219 1713367970.1670
MEM 35.574219 1713367970.2672
MEM 35.574219 1713367970.3674
MEM 35.574219 1713367970.4676
MEM 35.574219 1713367970.5678
MEM 35.574219 1713367970.6680
MEM 35.574219 1713367970.7683
MEM 35.574219 1713367970.8685
MEM 35.574219 1713367970.9687
MEM 35.574219 1713367971.0689
MEM 35.574219 1713367971.1691
MEM 35.574219 1713367971.2693
MEM 35.574219 1713367971.3695
MEM 35.574219 1713367971.4697
MEM 35.574219 1713367971.5700
MEM 35.574219 1713367971.6702
MEM 35.574219 1713367971.7704
MEM 35.574219 1713367971.8705
MEM 35.574219 1713367971.9708
MEM 35.574219 1713367972.0710
MEM 35.574219 1713367972.1712
MEM 35.574219 1713367972.2714
MEM 35.574219 1713367972.3717
MEM 35.574219 1713367972.4719
MEM 35.574219 1713367972.5721
MEM 35.574219 1713367972.6722
MEM 35.574219 1713367972.7725
MEM 35.574219 1713367972.8727
MEM 35.574219 1713367972.9729
MEM 35.574219 1713367973.0732
MEM 35.574219 1713367973.1734
MEM 35.574219 1713367973.2736
MEM 35.574219 1713367973.3738
MEM 35.574219 1713367973.4741
MEM 35.574219 1713367973.5743
MEM 35.574219 1713367973.6745
MEM 35.574219 1713367973.7747
MEM 35.574219 1713367973.8749
MEM 35.574219 1713367973.9751
MEM 35.574219 1713367974.0753
MEM 35.574219 1713367974.1756
MEM 35.574219 1713367974.2758
MEM 35.574219 1713367974.3760
MEM 35.574219 1713367974.4762
MEM 35.574219 1713367974.5764
MEM 35.574219 1713367974.6765
MEM 35.574219 1713367974.7767
MEM 35.574219 1713367974.8769
MEM 35.574219 1713367974.9772
MEM 35.574219 1713367975.0774
MEM 35.574219 1713367975.1776
MEM 35.574219 1713367975.2778
MEM 35.574219 1713367975.3780
MEM 35.574219 1713367975.4782
MEM 35.574219 1713367975.5785
MEM 35.574219 1713367975.6787
MEM 35.574219 1713367975.7789
MEM 35.574219 1713367975.8791
MEM 35.574219 1713367975.9793
MEM 35.574219 1713367976.0795
MEM 35.574219 1713367976.1798
MEM 35.574219 1713367976.2800
MEM 35.574219 1713367976.3802
MEM 35.574219 1713367976.4804
MEM 35.574219 1713367976.5806
MEM 35.574219 1713367976.6808
MEM 35.574219 1713367976.7811
MEM 35.574219 1713367976.8813
MEM 35.574219 1713367976.9815
MEM 35.574219 1713367977.0817
MEM 35.574219 1713367977.1819
MEM 35.574219 1713367977.2822
MEM 35.574219 1713367977.3824
MEM 35.574219 1713367977.4826
MEM 35.574219 1713367977.5828
MEM 35.574219 1713367977.6830
MEM 35.574219 1713367977.7833
MEM 35.574219 1713367977.8835
MEM 35.574219 1713367977.9837
MEM 35.574219 1713367978.0839
MEM 35.574219 1713367978.1842
MEM 35.574219 1713367978.2845
MEM 35.574219 1713367978.3847
MEM 35.574219 1713367978.4849
MEM 35.574219 1713367978.5851
MEM 35.574219 1713367978.6853
MEM 35.574219 1713367978.7855
MEM 35.574219 1713367978.8858
MEM 35.574219 1713367978.9860
MEM 35.574219 1713367979.0862
MEM 35.574219 1713367979.1864
MEM 35.574219 1713367979.2866
MEM 35.574219 1713367979.3868
MEM 35.574219 1713367979.4870
MEM 35.574219 1713367979.5872
MEM 35.574219 1713367979.6874
MEM 35.574219 1713367979.7876
MEM 35.574219 1713367979.8878
MEM 35.574219 1713367979.9881
MEM 35.574219 1713367980.0883
MEM 35.574219 1713367980.1885
MEM 35.574219 1713367980.2887
MEM 35.574219 1713367980.3889
MEM 35.574219 1713367980.4891
MEM 35.574219 1713367980.5894
MEM 35.574219 1713367980.6896
MEM 35.574219 1713367980.7898
MEM 35.574219 1713367980.8901
MEM 35.574219 1713367980.9903
MEM 35.574219 1713367981.0905
MEM 35.574219 1713367981.1907
MEM 35.574219 1713367981.2910
MEM 35.574219 1713367981.3912
MEM 35.574219 1713367981.4914
MEM 35.574219 1713367981.5916
MEM 35.574219 1713367981.6917
MEM 35.574219 1713367981.7919
MEM 35.574219 1713367981.8921
MEM 35.574219 1713367981.9924
MEM 35.574219 1713367982.0926
MEM 35.574219 1713367982.1929
MEM 35.574219 1713367982.2931
MEM 35.574219 1713367982.3933
MEM 35.574219 1713367982.4935
MEM 35.574219 1713367982.5937
MEM 35.574219 1713367982.6939
MEM 35.574219 1713367982.7941
MEM 35.574219 1713367982.8943
MEM 35.574219 1713367982.9945
MEM 35.574219 1713367983.0947
MEM 35.574219 1713367983.1949
MEM 35.574219 1713367983.2952
MEM 35.574219 1713367983.3955
MEM 35.574219 1713367983.4956
MEM 35.574219 1713367983.5958
MEM 35.574219 1713367983.6960
MEM 35.574219 1713367983.7962
MEM 35.574219 1713367983.8964
MEM 35.574219 1713367983.9967
MEM 35.574219 1713367984.0969
MEM 35.574219 1713367984.1971
MEM 35.574219 1713367984.2973
MEM 35.574219 1713367984.3975
MEM 35.574219 1713367984.4977
MEM 35.574219 1713367984.5978
MEM 35.574219 1713367984.6980
MEM 35.574219 1713367984.7982
MEM 35.574219 1713367984.8984
MEM 35.574219 1713367984.9987
MEM 35.574219 1713367985.0989
MEM 35.574219 1713367985.1991
MEM 35.574219 1713367985.2993
MEM 35.574219 1713367985.3995
MEM 35.574219 1713367985.4997
MEM 35.574219 1713367985.5999
MEM 35.574219 1713367985.7001
MEM 35.574219 1713367985.8004
MEM 35.574219 1713367985.9006
MEM 35.574219 1713367986.0008
MEM 35.574219 1713367986.1011
MEM 35.574219 1713367986.2013
MEM 35.574219 1713367986.3015
MEM 35.574219 1713367986.4017
MEM 35.574219 1713367986.5019
MEM 35.574219 1713367986.6021
MEM 35.574219 1713367986.7023
MEM 35.574219 1713367986.8025
MEM 35.574219 1713367986.9027
MEM 35.574219 1713367987.0029
MEM 35.574219 1713367987.1031
MEM 35.574219 1713367987.2034
MEM 35.574219 1713367987.3036
MEM 35.574219 1713367987.4038
MEM 35.574219 1713367987.5040
MEM 35.574219 1713367987.6043
MEM 35.574219 1713367987.7044
MEM 35.574219 1713367987.8045
MEM 35.574219 1713367987.9047
MEM 35.574219 1713367988.0049
MEM 35.574219 1713367988.1051
MEM 35.574219 1713367988.2052
MEM 35.574219 1713367988.3054
MEM 35.574219 1713367988.4058
MEM 35.574219 1713367988.5060
MEM 35.574219 1713367988.6062
MEM 35.574219 1713367988.7064
MEM 35.574219 1713367988.8065
MEM 35.574219 1713367988.9067
MEM 35.574219 1713367989.0069
MEM 35.574219 1713367989.1071
MEM 35.574219 1713367989.2073
MEM 35.574219 1713367989.3075
MEM 35.574219 1713367989.4076
MEM 35.574219 1713367989.5078
MEM 35.574219 1713367989.6081
MEM 35.574219 1713367989.7082
MEM 35.574219 1713367989.8084
MEM 35.574219 1713367989.9085
MEM 35.574219 1713367990.0087
MEM 35.574219 1713367990.1089
MEM 35.574219 1713367990.2091
MEM 35.574219 1713367990.3093
MEM 35.574219 1713367990.4095
MEM 35.574219 1713367990.5097
MEM 35.574219 1713367990.6099
MEM 35.574219 1713367990.7101
MEM 35.574219 1713367990.8103
MEM 35.574219 1713367990.9105
MEM 35.574219 1713367991.0106
MEM 35.574219 1713367991.1108
MEM 35.574219 1713367991.2110
MEM 35.574219 1713367991.3112
MEM 35.574219 1713367991.4113
MEM 35.574219 1713367991.5115
MEM 35.574219 1713367991.6117
MEM 35.574219 1713367991.7119
MEM 35.574219 1713367991.8121
MEM 35.574219 1713367991.9123
MEM 35.574219 1713367992.0124
MEM 35.574219 1713367992.1126
MEM 35.574219 1713367992.2128
MEM 35.574219 1713367992.3130
MEM 35.574219 1713367992.4131
MEM 35.574219 1713367992.5133
MEM 35.574219 1713367992.6135
MEM 35.574219 1713367992.7137
MEM 35.574219 1713367992.8139
MEM 35.574219 1713367992.9141
MEM 35.574219 1713367993.0143
MEM 35.574219 1713367993.1145
MEM 35.574219 1713367993.2147
MEM 35.574219 1713367993.3149
MEM 35.574219 1713367993.4151
MEM 35.574219 1713367993.5153
MEM 35.574219 1713367993.6155
MEM 35.574219 1713367993.7158
MEM 35.574219 1713367993.8160
MEM 35.574219 1713367993.9161
MEM 35.574219 1713367994.0163
MEM 35.574219 1713367994.1165
MEM 35.574219 1713367994.2168
MEM 35.574219 1713367994.3170
MEM 35.574219 1713367994.4172
MEM 35.574219 1713367994.5174
MEM 35.574219 1713367994.6176
MEM 35.574219 1713367994.7178
MEM 35.574219 1713367994.8180
MEM 35.574219 1713367994.9182
MEM 35.574219 1713367995.0184
MEM 35.574219 1713367995.1185
MEM 35.574219 1713367995.2187
MEM 35.574219 1713367995.3189
MEM 35.574219 1713367995.4191
MEM 35.574219 1713367995.5193
MEM 35.574219 1713367995.6195
MEM 35.574219 1713367995.7197
MEM 35.574219 1713367995.8199
MEM 35.574219 1713367995.9201
MEM 35.574219 1713367996.0203
MEM 35.574219 1713367996.1206
MEM 35.574219 1713367996.2208
MEM 35.574219 1713367996.3210
MEM 35.574219 1713367996.4212
MEM 35.574219 1713367996.5215
MEM 35.574219 1713367996.6217
MEM 35.574219 1713367996.7219
MEM 35.574219 1713367996.8222
MEM 35.574219 1713367996.9224
MEM 35.574219 1713367997.0226
MEM 35.574219 1713367997.1228
MEM 35.574219 1713367997.2230
MEM 35.574219 1713367997.3232
MEM 35.574219 1713367997.4234
MEM 35.574219 1713367997.5235
MEM 35.574219 1713367997.6237
MEM 35.574219 1713367997.7239
MEM 35.574219 1713367997.8241
MEM 35.574219 1713367997.9243
MEM 35.574219 1713367998.0245
MEM 35.574219 1713367998.1247
MEM 35.574219 1713367998.2249
MEM 35.574219 1713367998.3251
MEM 35.574219 1713367998.4253
MEM 35.574219 1713367998.5255
MEM 35.574219 1713367998.6258
MEM 35.574219 1713367998.7260
MEM 35.574219 1713367998.8262
MEM 35.574219 1713367998.9265
MEM 35.574219 1713367999.0267
MEM 35.574219 1713367999.1269
MEM 35.574219 1713367999.2271
MEM 35.574219 1713367999.3273
MEM 35.574219 1713367999.4276
MEM 35.574219 1713367999.5278
MEM 35.574219 1713367999.6280
MEM 35.574219 1713367999.7282
MEM 35.574219 1713367999.8284
MEM 35.574219 1713367999.9286
MEM 35.574219 1713368000.0288
MEM 35.574219 1713368000.1290
MEM 35.574219 1713368000.2292
MEM 35.574219 1713368000.3295
MEM 35.574219 1713368000.4297
MEM 35.574219 1713368000.5299
MEM 35.574219 1713368000.6301
MEM 35.574219 1713368000.7303
MEM 35.574219 1713368000.8306
MEM 35.574219 1713368000.9308
MEM 35.574219 1713368001.0310
MEM 35.574219 1713368001.1311
MEM 35.574219 1713368001.2314
MEM 35.574219 1713368001.3316
MEM 35.574219 1713368001.4318
MEM 35.574219 1713368001.5320
MEM 35.574219 1713368001.6322
MEM 35.574219 1713368001.7324
MEM 35.574219 1713368001.8326
MEM 35.574219 1713368001.9329
MEM 35.574219 1713368002.0331
MEM 35.574219 1713368002.1333
MEM 35.574219 1713368002.2335
MEM 35.574219 1713368002.3338
MEM 35.574219 1713368002.4340
MEM 35.574219 1713368002.5343
MEM 35.574219 1713368002.6345
MEM 35.574219 1713368002.7347
MEM 35.574219 1713368002.8349
MEM 35.574219 1713368002.9351
MEM 35.574219 1713368003.0354
MEM 35.574219 1713368003.1356
MEM 35.574219 1713368003.2358
MEM 35.574219 1713368003.3359
MEM 35.574219 1713368003.4362
MEM 35.574219 1713368003.5364
MEM 35.574219 1713368003.6366
MEM 35.574219 1713368003.7369
MEM 35.574219 1713368003.8371
MEM 35.574219 1713368003.9373
MEM 35.574219 1713368004.0375
MEM 35.574219 1713368004.1378
MEM 35.574219 1713368004.2380
MEM 35.574219 1713368004.3382
MEM 35.574219 1713368004.4384
MEM 35.574219 1713368004.5386
MEM 35.574219 1713368004.6388
MEM 35.574219 1713368004.7391
MEM 35.574219 1713368004.8393
MEM 35.574219 1713368004.9395
MEM 35.574219 1713368005.0398
MEM 35.574219 1713368005.1400
MEM 35.574219 1713368005.2402
MEM 35.574219 1713368005.3404
MEM 35.574219 1713368005.4406
MEM 35.574219 1713368005.5408
MEM 35.574219 1713368005.6409
MEM 35.574219 1713368005.7410
MEM 35.574219 1713368005.8412
MEM 35.574219 1713368005.9414
MEM 35.574219 1713368006.0417
MEM 35.574219 1713368006.1419
MEM 35.574219 1713368006.2421
MEM 35.574219 1713368006.3424
MEM 35.574219 1713368006.4426
MEM 35.574219 1713368006.5428
MEM 35.574219 1713368006.6430
MEM 35.574219 1713368006.7433
MEM 35.574219 1713368006.8435
MEM 35.574219 1713368006.9437
MEM 35.574219 1713368007.0438
MEM 35.574219 1713368007.1440
MEM 35.574219 1713368007.2442
MEM 35.574219 1713368007.3444
MEM 35.574219 1713368007.4446
MEM 35.574219 1713368007.5448
MEM 35.574219 1713368007.6450
MEM 35.574219 1713368007.7453
MEM 35.574219 1713368007.8455
MEM 35.574219 1713368007.9457
MEM 35.574219 1713368008.0459
MEM 35.574219 1713368008.1461
MEM 35.574219 1713368008.2463
MEM 35.574219 1713368008.3465
MEM 35.574219 1713368008.4467
MEM 35.574219 1713368008.5469
MEM 35.574219 1713368008.6471
MEM 35.574219 1713368008.7473
MEM 35.574219 1713368008.8475
MEM 35.574219 1713368008.9478
MEM 35.574219 1713368009.0480
MEM 35.574219 1713368009.1483
MEM 35.574219 1713368009.2485
MEM 35.574219 1713368009.3487
MEM 35.574219 1713368009.4489
MEM 35.574219 1713368009.5491
MEM 35.574219 1713368009.6493
MEM 35.574219 1713368009.7496
MEM 35.574219 1713368009.8498
MEM 35.574219 1713368009.9501
MEM 35.574219 1713368010.0503
MEM 35.574219 1713368010.1505
MEM 35.574219 1713368010.2508
MEM 35.574219 1713368010.3510
MEM 35.574219 1713368010.4513
MEM 35.574219 1713368010.5515
MEM 35.574219 1713368010.6517
MEM 35.574219 1713368010.7519
MEM 35.574219 1713368010.8522
MEM 35.574219 1713368010.9524
MEM 35.574219 1713368011.0526
MEM 35.574219 1713368011.1528
MEM 35.574219 1713368011.2530
MEM 35.574219 1713368011.3532
MEM 35.574219 1713368011.4534
MEM 35.574219 1713368011.5536
MEM 35.574219 1713368011.6537
MEM 35.574219 1713368011.7539
MEM 35.574219 1713368011.8541
MEM 35.574219 1713368011.9543
MEM 35.574219 1713368012.0545
MEM 35.574219 1713368012.1547
MEM 35.574219 1713368012.2549
MEM 35.574219 1713368012.3551
MEM 35.574219 1713368012.4554
MEM 35.574219 1713368012.5556
MEM 35.574219 1713368012.6558
MEM 35.574219 1713368012.7560
MEM 35.574219 1713368012.8562
MEM 35.574219 1713368012.9564
MEM 35.574219 1713368013.0566
MEM 35.574219 1713368013.1568
MEM 35.574219 1713368013.2570
MEM 35.574219 1713368013.3572
MEM 35.574219 1713368013.4574
MEM 35.574219 1713368013.5576
MEM 35.574219 1713368013.6578
MEM 35.574219 1713368013.7580
MEM 35.574219 1713368013.8581
MEM 35.574219 1713368013.9584
MEM 35.574219 1713368014.0587
MEM 35.574219 1713368014.1588
MEM 35.574219 1713368014.2591
MEM 35.574219 1713368014.3592
MEM 35.574219 1713368014.4595
