CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicred-BphEo1On-py3.11/bin/python script/worst_performance/question1.py
MEM 29.488281 1713369559.0129
MEM 29.488281 1713369559.1131
MEM 29.488281 1713369559.2133
MEM 29.488281 1713369559.3135
MEM 29.488281 1713369559.4137
MEM 29.488281 1713369559.5139
MEM 29.488281 1713369559.6141
MEM 29.488281 1713369559.7143
MEM 29.488281 1713369559.8145
MEM 29.488281 1713369559.9147
MEM 29.488281 1713369560.0149
MEM 29.488281 1713369560.1151
MEM 29.488281 1713369560.2153
MEM 29.488281 1713369560.3155
MEM 29.488281 1713369560.4157
MEM 29.488281 1713369560.5159
MEM 29.488281 1713369560.6160
MEM 29.488281 1713369560.7162
MEM 29.488281 1713369560.8164
MEM 29.488281 1713369560.9166
MEM 29.488281 1713369561.0167
MEM 29.488281 1713369561.1168
MEM 29.488281 1713369561.2170
MEM 29.488281 1713369561.3172
MEM 29.488281 1713369561.4174
MEM 29.488281 1713369561.5176
MEM 29.488281 1713369561.6177
MEM 29.488281 1713369561.7179
MEM 29.488281 1713369561.8182
MEM 29.488281 1713369561.9184
MEM 29.488281 1713369562.0186
MEM 29.488281 1713369562.1188
MEM 29.488281 1713369562.2191
MEM 29.488281 1713369562.3193
MEM 29.488281 1713369562.4195
MEM 29.488281 1713369562.5197
MEM 29.488281 1713369562.6199
MEM 29.488281 1713369562.7201
MEM 29.488281 1713369562.8202
MEM 29.488281 1713369562.9204
MEM 29.488281 1713369563.0205
MEM 29.488281 1713369563.1207
MEM 29.488281 1713369563.2209
MEM 29.488281 1713369563.3211
MEM 29.488281 1713369563.4213
MEM 29.488281 1713369563.5215
MEM 29.488281 1713369563.6218
MEM 29.488281 1713369563.7220
MEM 29.488281 1713369563.8223
MEM 29.488281 1713369563.9225
MEM 29.488281 1713369564.0227
MEM 29.488281 1713369564.1229
MEM 29.488281 1713369564.2231
MEM 29.488281 1713369564.3233
MEM 29.488281 1713369564.4235
MEM 29.488281 1713369564.5238
MEM 29.488281 1713369564.6240
MEM 29.488281 1713369564.7242
MEM 29.488281 1713369564.8244
MEM 29.488281 1713369564.9246
MEM 29.488281 1713369565.0248
MEM 29.488281 1713369565.1249
MEM 29.488281 1713369565.2252
MEM 29.488281 1713369565.3254
MEM 29.488281 1713369565.4255
MEM 29.488281 1713369565.5257
MEM 29.488281 1713369565.6259
MEM 29.488281 1713369565.7262
MEM 29.488281 1713369565.8264
MEM 29.488281 1713369565.9266
MEM 29.488281 1713369566.0267
MEM 29.488281 1713369566.1268
MEM 29.488281 1713369566.2270
MEM 29.488281 1713369566.3271
MEM 29.488281 1713369566.4273
MEM 29.488281 1713369566.5276
MEM 29.488281 1713369566.6278
MEM 29.488281 1713369566.7280
MEM 29.488281 1713369566.8282
MEM 29.488281 1713369566.9284
MEM 29.488281 1713369567.0286
MEM 29.488281 1713369567.1287
MEM 29.488281 1713369567.2289
MEM 29.488281 1713369567.3291
MEM 29.488281 1713369567.4292
MEM 29.488281 1713369567.5293
MEM 29.488281 1713369567.6295
MEM 29.488281 1713369567.7297
MEM 29.488281 1713369567.8299
MEM 29.488281 1713369567.9301
MEM 29.488281 1713369568.0302
MEM 29.488281 1713369568.1303
MEM 29.488281 1713369568.2305
MEM 29.488281 1713369568.3306
MEM 29.488281 1713369568.4308
MEM 29.488281 1713369568.5309
MEM 29.488281 1713369568.6310
MEM 29.488281 1713369568.7312
MEM 29.488281 1713369568.8315
MEM 29.488281 1713369568.9317
MEM 29.488281 1713369569.0319
MEM 29.488281 1713369569.1320
MEM 29.488281 1713369569.2322
MEM 29.488281 1713369569.3324
MEM 29.488281 1713369569.4325
MEM 29.488281 1713369569.5327
MEM 29.488281 1713369569.6328
MEM 29.488281 1713369569.7330
MEM 29.488281 1713369569.8332
MEM 29.488281 1713369569.9334
MEM 29.488281 1713369570.0335
MEM 29.488281 1713369570.1337
MEM 29.488281 1713369570.2339
MEM 29.488281 1713369570.3340
MEM 29.488281 1713369570.4341
MEM 29.488281 1713369570.5343
MEM 29.488281 1713369570.6345
MEM 29.488281 1713369570.7348
MEM 29.488281 1713369570.8350
MEM 29.488281 1713369570.9352
MEM 29.488281 1713369571.0353
MEM 29.488281 1713369571.1355
MEM 29.488281 1713369571.2357
MEM 29.488281 1713369571.3359
MEM 29.488281 1713369571.4361
MEM 29.488281 1713369571.5362
MEM 29.488281 1713369571.6364
MEM 29.488281 1713369571.7366
MEM 29.488281 1713369571.8367
MEM 29.488281 1713369571.9370
MEM 29.488281 1713369572.0372
MEM 29.488281 1713369572.1374
MEM 29.488281 1713369572.2376
MEM 29.488281 1713369572.3377
MEM 29.488281 1713369572.4379
MEM 29.488281 1713369572.5380
MEM 29.488281 1713369572.6382
MEM 29.488281 1713369572.7383
MEM 29.488281 1713369572.8385
MEM 29.488281 1713369572.9387
MEM 29.488281 1713369573.0388
MEM 29.488281 1713369573.1389
MEM 29.488281 1713369573.2391
MEM 29.488281 1713369573.3393
MEM 29.488281 1713369573.4394
MEM 29.488281 1713369573.5395
MEM 29.488281 1713369573.6397
MEM 29.488281 1713369573.7398
MEM 29.488281 1713369573.8399
MEM 29.488281 1713369573.9401
MEM 29.488281 1713369574.0404
MEM 29.488281 1713369574.1406
MEM 29.488281 1713369574.2408
MEM 29.488281 1713369574.3410
MEM 29.488281 1713369574.4411
MEM 29.488281 1713369574.5413
MEM 29.488281 1713369574.6415
MEM 29.488281 1713369574.7417
MEM 29.488281 1713369574.8418
MEM 29.488281 1713369574.9420
MEM 29.488281 1713369575.0422
MEM 29.488281 1713369575.1424
MEM 29.488281 1713369575.2426
MEM 29.488281 1713369575.3428
MEM 29.488281 1713369575.4429
MEM 29.488281 1713369575.5430
MEM 29.488281 1713369575.6432
MEM 29.488281 1713369575.7434
MEM 29.488281 1713369575.8435
MEM 29.488281 1713369575.9437
MEM 29.488281 1713369576.0438
MEM 29.488281 1713369576.1441
MEM 29.488281 1713369576.2443
MEM 29.488281 1713369576.3445
MEM 29.488281 1713369576.4446
MEM 29.488281 1713369576.5447
MEM 29.488281 1713369576.6450
MEM 29.488281 1713369576.7451
MEM 29.488281 1713369576.8453
MEM 29.488281 1713369576.9454
MEM 29.488281 1713369577.0455
MEM 29.488281 1713369577.1457
MEM 29.488281 1713369577.2460
MEM 29.488281 1713369577.3462
MEM 29.488281 1713369577.4464
MEM 29.488281 1713369577.5465
MEM 29.488281 1713369577.6467
MEM 29.488281 1713369577.7469
MEM 29.488281 1713369577.8470
MEM 29.488281 1713369577.9471
MEM 29.488281 1713369578.0473
MEM 29.488281 1713369578.1474
MEM 29.488281 1713369578.2477
MEM 29.488281 1713369578.3479
MEM 29.488281 1713369578.4481
MEM 29.488281 1713369578.5482
MEM 29.488281 1713369578.6484
MEM 29.488281 1713369578.7485
MEM 29.488281 1713369578.8486
MEM 29.488281 1713369578.9488
MEM 29.488281 1713369579.0490
MEM 29.488281 1713369579.1492
MEM 29.488281 1713369579.2495
MEM 29.488281 1713369579.3497
MEM 29.488281 1713369579.4499
MEM 29.488281 1713369579.5501
MEM 29.488281 1713369579.6503
MEM 29.488281 1713369579.7504
MEM 29.488281 1713369579.8505
MEM 29.488281 1713369579.9507
MEM 29.488281 1713369580.0509
MEM 29.488281 1713369580.1511
MEM 29.488281 1713369580.2513
MEM 29.488281 1713369580.3516
MEM 29.488281 1713369580.4518
MEM 29.488281 1713369580.5519
MEM 29.488281 1713369580.6522
MEM 29.488281 1713369580.7524
MEM 29.488281 1713369580.8526
MEM 29.488281 1713369580.9528
MEM 29.488281 1713369581.0530
MEM 29.488281 1713369581.1532
MEM 29.488281 1713369581.2534
MEM 29.488281 1713369581.3536
MEM 29.488281 1713369581.4538
MEM 29.488281 1713369581.5540
MEM 29.488281 1713369581.6542
MEM 29.488281 1713369581.7544
MEM 29.488281 1713369581.8545
MEM 29.488281 1713369581.9547
MEM 29.488281 1713369582.0549
MEM 29.488281 1713369582.1551
MEM 29.488281 1713369582.2552
MEM 29.488281 1713369582.3554
MEM 29.488281 1713369582.4557
MEM 29.488281 1713369582.5559
MEM 29.488281 1713369582.6561
MEM 29.488281 1713369582.7562
MEM 29.488281 1713369582.8564
MEM 29.488281 1713369582.9565
MEM 29.488281 1713369583.0566
MEM 29.488281 1713369583.1567
MEM 29.488281 1713369583.2569
MEM 29.488281 1713369583.3570
MEM 29.488281 1713369583.4572
MEM 29.488281 1713369583.5574
MEM 29.488281 1713369583.6576
MEM 29.488281 1713369583.7577
MEM 29.488281 1713369583.8579
MEM 29.488281 1713369583.9580
MEM 29.488281 1713369584.0581
MEM 29.488281 1713369584.1583
MEM 29.488281 1713369584.2585
MEM 29.488281 1713369584.3586
MEM 29.488281 1713369584.4588
MEM 29.488281 1713369584.5590
MEM 29.488281 1713369584.6592
MEM 29.488281 1713369584.7594
MEM 29.488281 1713369584.8595
MEM 29.488281 1713369584.9596
MEM 29.488281 1713369585.0597
MEM 29.488281 1713369585.1599
MEM 29.488281 1713369585.2600
MEM 29.488281 1713369585.3601
MEM 29.488281 1713369585.4604
MEM 29.488281 1713369585.5606
MEM 29.488281 1713369585.6608
MEM 29.488281 1713369585.7611
MEM 29.488281 1713369585.8613
MEM 29.488281 1713369585.9615
MEM 29.488281 1713369586.0617
MEM 29.488281 1713369586.1619
MEM 29.488281 1713369586.2621
MEM 29.488281 1713369586.3623
MEM 29.488281 1713369586.4625
MEM 29.488281 1713369586.5626
MEM 29.488281 1713369586.6628
MEM 29.488281 1713369586.7631
MEM 29.488281 1713369586.8633
MEM 29.488281 1713369586.9634
MEM 29.488281 1713369587.0636
MEM 29.488281 1713369587.1638
MEM 29.488281 1713369587.2640
MEM 29.488281 1713369587.3642
MEM 29.488281 1713369587.4644
MEM 29.488281 1713369587.5646
MEM 29.488281 1713369587.6648
MEM 29.488281 1713369587.7650
MEM 29.488281 1713369587.8652
MEM 29.488281 1713369587.9653
MEM 29.488281 1713369588.0655
MEM 29.488281 1713369588.1656
MEM 29.488281 1713369588.2659
MEM 29.488281 1713369588.3661
MEM 29.488281 1713369588.4663
MEM 29.488281 1713369588.5665
MEM 29.488281 1713369588.6666
MEM 29.488281 1713369588.7669
MEM 29.488281 1713369588.8671
MEM 29.488281 1713369588.9673
MEM 29.488281 1713369589.0675
MEM 29.488281 1713369589.1677
MEM 29.488281 1713369589.2680
MEM 29.488281 1713369589.3682
MEM 29.488281 1713369589.4684
MEM 29.488281 1713369589.5687
MEM 29.488281 1713369589.6689
MEM 29.488281 1713369589.7692
MEM 29.488281 1713369589.8694
MEM 29.488281 1713369589.9696
MEM 29.488281 1713369590.0698
MEM 29.488281 1713369590.1701
MEM 29.488281 1713369590.2703
MEM 29.488281 1713369590.3705
MEM 29.488281 1713369590.4707
MEM 29.488281 1713369590.5710
MEM 29.488281 1713369590.6712
MEM 29.488281 1713369590.7713
MEM 29.488281 1713369590.8716
MEM 29.488281 1713369590.9718
MEM 29.488281 1713369591.0720
MEM 29.488281 1713369591.1722
MEM 29.488281 1713369591.2724
MEM 29.488281 1713369591.3726
MEM 29.488281 1713369591.4728
MEM 29.488281 1713369591.5729
MEM 29.488281 1713369591.6732
MEM 29.488281 1713369591.7734
MEM 29.488281 1713369591.8737
MEM 29.488281 1713369591.9739
MEM 29.488281 1713369592.0741
MEM 29.488281 1713369592.1743
MEM 29.488281 1713369592.2745
MEM 29.488281 1713369592.3748
MEM 29.488281 1713369592.4750
MEM 29.488281 1713369592.5752
MEM 29.488281 1713369592.6754
MEM 29.488281 1713369592.7756
MEM 29.488281 1713369592.8758
MEM 29.488281 1713369592.9761
MEM 29.488281 1713369593.0762
MEM 29.488281 1713369593.1764
MEM 29.488281 1713369593.2766
MEM 29.488281 1713369593.3768
MEM 29.488281 1713369593.4770
MEM 29.488281 1713369593.5772
MEM 29.488281 1713369593.6775
MEM 29.488281 1713369593.7777
MEM 29.488281 1713369593.8779
MEM 29.488281 1713369593.9781
MEM 29.488281 1713369594.0783
MEM 29.488281 1713369594.1785
MEM 29.488281 1713369594.2787
MEM 29.488281 1713369594.3790
MEM 29.488281 1713369594.4792
MEM 29.488281 1713369594.5794
MEM 29.488281 1713369594.6796
MEM 29.488281 1713369594.7798
MEM 29.488281 1713369594.8799
MEM 29.488281 1713369594.9800
MEM 29.488281 1713369595.0802
MEM 29.488281 1713369595.1804
MEM 29.488281 1713369595.2806
MEM 29.488281 1713369595.3808
MEM 29.488281 1713369595.4810
MEM 29.488281 1713369595.5812
MEM 29.488281 1713369595.6814
MEM 29.488281 1713369595.7816
MEM 29.488281 1713369595.8818
MEM 29.488281 1713369595.9821
MEM 29.488281 1713369596.0823
MEM 29.488281 1713369596.1825
MEM 29.488281 1713369596.2828
MEM 29.488281 1713369596.3829
MEM 29.488281 1713369596.4832
MEM 29.488281 1713369596.5833
MEM 29.488281 1713369596.6835
MEM 29.488281 1713369596.7837
MEM 29.488281 1713369596.8838
MEM 29.488281 1713369596.9839
MEM 29.488281 1713369597.0841
MEM 29.488281 1713369597.1843
MEM 29.488281 1713369597.2846
MEM 29.488281 1713369597.3848
MEM 29.488281 1713369597.4850
MEM 29.488281 1713369597.5852
MEM 29.488281 1713369597.6854
MEM 29.488281 1713369597.7856
MEM 29.488281 1713369597.8857
MEM 29.488281 1713369597.9858
MEM 29.488281 1713369598.0860
MEM 29.488281 1713369598.1862
MEM 29.488281 1713369598.2864
MEM 29.488281 1713369598.3866
MEM 29.488281 1713369598.4867
MEM 29.488281 1713369598.5869
MEM 29.488281 1713369598.6871
MEM 29.488281 1713369598.7872
MEM 29.488281 1713369598.8873
MEM 29.488281 1713369598.9875
MEM 29.488281 1713369599.0876
MEM 29.488281 1713369599.1878
MEM 29.488281 1713369599.2880
MEM 29.488281 1713369599.3882
MEM 29.488281 1713369599.4884
MEM 29.488281 1713369599.5886
MEM 29.488281 1713369599.6888
MEM 29.488281 1713369599.7890
MEM 29.488281 1713369599.8892
MEM 29.488281 1713369599.9893
MEM 29.488281 1713369600.0895
MEM 29.488281 1713369600.1898
MEM 29.488281 1713369600.2900
MEM 29.488281 1713369600.3902
MEM 29.488281 1713369600.4904
MEM 29.488281 1713369600.5906
MEM 29.488281 1713369600.6909
MEM 29.488281 1713369600.7911
MEM 29.488281 1713369600.8913
MEM 29.488281 1713369600.9915
MEM 29.488281 1713369601.0916
MEM 29.488281 1713369601.1918
MEM 29.488281 1713369601.2921
MEM 29.488281 1713369601.3923
MEM 29.488281 1713369601.4925
MEM 29.488281 1713369601.5927
MEM 29.488281 1713369601.6930
MEM 29.488281 1713369601.7932
MEM 29.488281 1713369601.8934
MEM 29.488281 1713369601.9936
MEM 29.488281 1713369602.0938
MEM 29.488281 1713369602.1940
MEM 29.488281 1713369602.2942
MEM 29.488281 1713369602.3944
MEM 29.488281 1713369602.4946
MEM 29.488281 1713369602.5948
MEM 29.488281 1713369602.6950
MEM 29.488281 1713369602.7952
MEM 29.488281 1713369602.8955
MEM 29.488281 1713369602.9956
MEM 29.488281 1713369603.0958
MEM 29.488281 1713369603.1960
MEM 29.488281 1713369603.2961
MEM 29.488281 1713369603.3963
MEM 29.488281 1713369603.4966
MEM 29.488281 1713369603.5968
MEM 29.488281 1713369603.6970
MEM 29.488281 1713369603.7972
MEM 29.488281 1713369603.8974
MEM 29.488281 1713369603.9976
MEM 29.488281 1713369604.0978
MEM 29.488281 1713369604.1980
MEM 29.488281 1713369604.2982
MEM 29.488281 1713369604.3984
MEM 29.488281 1713369604.4986
MEM 29.488281 1713369604.5988
MEM 29.488281 1713369604.6991
MEM 29.488281 1713369604.7993
MEM 29.488281 1713369604.8995
MEM 29.488281 1713369604.9997
MEM 29.488281 1713369605.0999
MEM 29.488281 1713369605.2001
MEM 29.488281 1713369605.3003
MEM 29.488281 1713369605.4005
MEM 29.488281 1713369605.5007
MEM 29.488281 1713369605.6009
MEM 29.488281 1713369605.7011
MEM 29.488281 1713369605.8013
MEM 29.488281 1713369605.9015
MEM 29.488281 1713369606.0017
MEM 29.488281 1713369606.1019
MEM 29.488281 1713369606.2021
MEM 29.488281 1713369606.3023
MEM 29.488281 1713369606.4026
MEM 29.488281 1713369606.5028
MEM 29.488281 1713369606.6030
MEM 29.488281 1713369606.7032
MEM 29.488281 1713369606.8033
MEM 29.488281 1713369606.9035
MEM 29.488281 1713369607.0036
MEM 29.488281 1713369607.1038
MEM 29.488281 1713369607.2040
MEM 29.488281 1713369607.3043
MEM 29.488281 1713369607.4046
MEM 29.488281 1713369607.5048
MEM 29.488281 1713369607.6050
MEM 29.488281 1713369607.7052
MEM 29.488281 1713369607.8055
MEM 29.488281 1713369607.9057
MEM 29.488281 1713369608.0059
MEM 29.488281 1713369608.1061
MEM 29.488281 1713369608.2063
MEM 29.488281 1713369608.3065
MEM 29.488281 1713369608.4066
MEM 29.488281 1713369608.5068
MEM 29.488281 1713369608.6071
MEM 29.488281 1713369608.7073
MEM 29.488281 1713369608.8075
MEM 29.488281 1713369608.9078
MEM 29.488281 1713369609.0080
MEM 29.488281 1713369609.1082
MEM 29.488281 1713369609.2085
MEM 29.488281 1713369609.3087
MEM 29.488281 1713369609.4089
MEM 29.488281 1713369609.5092
MEM 29.488281 1713369609.6094
MEM 29.488281 1713369609.7097
MEM 29.488281 1713369609.8100
MEM 29.488281 1713369609.9102
MEM 29.488281 1713369610.0104
MEM 29.488281 1713369610.1106
MEM 29.488281 1713369610.2108
MEM 29.488281 1713369610.3110
MEM 29.488281 1713369610.4113
MEM 29.488281 1713369610.5115
MEM 29.488281 1713369610.6117
MEM 29.488281 1713369610.7119
MEM 29.488281 1713369610.8122
MEM 29.488281 1713369610.9124
MEM 29.488281 1713369611.0126
MEM 29.488281 1713369611.1129
MEM 29.488281 1713369611.2131
MEM 29.488281 1713369611.3133
MEM 29.488281 1713369611.4135
MEM 29.488281 1713369611.5138
MEM 29.488281 1713369611.6140
MEM 29.488281 1713369611.7142
MEM 29.488281 1713369611.8144
MEM 29.488281 1713369611.9147
MEM 29.488281 1713369612.0149
MEM 29.488281 1713369612.1151
MEM 29.488281 1713369612.2153
MEM 29.488281 1713369612.3156
MEM 29.488281 1713369612.4158
MEM 29.488281 1713369612.5160
MEM 29.488281 1713369612.6162
MEM 29.488281 1713369612.7164
MEM 29.488281 1713369612.8167
MEM 29.488281 1713369612.9169
MEM 29.488281 1713369613.0171
MEM 29.488281 1713369613.1174
MEM 29.488281 1713369613.2176
MEM 29.488281 1713369613.3177
MEM 29.488281 1713369613.4179
MEM 29.488281 1713369613.5180
MEM 29.488281 1713369613.6182
MEM 29.488281 1713369613.7184
MEM 29.488281 1713369613.8187
MEM 29.488281 1713369613.9190
MEM 29.488281 1713369614.0192
MEM 29.488281 1713369614.1193
MEM 29.488281 1713369614.2195
MEM 29.488281 1713369614.3196
MEM 29.488281 1713369614.4198
MEM 29.488281 1713369614.5199
MEM 29.488281 1713369614.6201
MEM 29.488281 1713369614.7203
MEM 29.488281 1713369614.8205
MEM 29.488281 1713369614.9208
MEM 29.488281 1713369615.0210
MEM 29.488281 1713369615.1212
MEM 29.488281 1713369615.2214
MEM 29.488281 1713369615.3216
MEM 29.488281 1713369615.4218
MEM 29.488281 1713369615.5220
MEM 29.488281 1713369615.6222
MEM 29.488281 1713369615.7224
MEM 29.488281 1713369615.8225
MEM 29.488281 1713369615.9228
MEM 29.488281 1713369616.0230
MEM 29.488281 1713369616.1232
MEM 29.488281 1713369616.2234
MEM 29.488281 1713369616.3236
MEM 29.488281 1713369616.4238
MEM 29.488281 1713369616.5241
MEM 29.488281 1713369616.6243
MEM 29.488281 1713369616.7246
MEM 29.488281 1713369616.8248
MEM 29.488281 1713369616.9251
MEM 29.488281 1713369617.0253
MEM 29.488281 1713369617.1254
MEM 29.488281 1713369617.2256
MEM 29.488281 1713369617.3258
MEM 29.488281 1713369617.4260
MEM 29.488281 1713369617.5262
MEM 29.488281 1713369617.6264
MEM 29.488281 1713369617.7267
MEM 29.488281 1713369617.8269
MEM 29.488281 1713369617.9270
MEM 29.488281 1713369618.0272
MEM 29.488281 1713369618.1275
MEM 29.488281 1713369618.2277
MEM 29.488281 1713369618.3279
MEM 29.488281 1713369618.4281
MEM 29.488281 1713369618.5283
MEM 29.488281 1713369618.6285
MEM 29.488281 1713369618.7288
MEM 29.488281 1713369618.8290
MEM 29.488281 1713369618.9292
MEM 29.488281 1713369619.0295
MEM 29.488281 1713369619.1297
MEM 29.488281 1713369619.2299
MEM 29.488281 1713369619.3301
MEM 29.488281 1713369619.4302
MEM 29.488281 1713369619.5304
MEM 29.488281 1713369619.6306
MEM 29.488281 1713369619.7308
MEM 29.488281 1713369619.8311
MEM 29.488281 1713369619.9314
MEM 29.488281 1713369620.0316
MEM 29.488281 1713369620.1319
MEM 29.488281 1713369620.2321
MEM 29.488281 1713369620.3324
MEM 29.488281 1713369620.4326
MEM 29.488281 1713369620.5327
MEM 29.488281 1713369620.6329
MEM 29.488281 1713369620.7331
MEM 29.488281 1713369620.8334
MEM 29.488281 1713369620.9336
MEM 29.488281 1713369621.0338
MEM 29.488281 1713369621.1341
MEM 29.488281 1713369621.2343
MEM 29.488281 1713369621.3344
MEM 29.488281 1713369621.4346
MEM 29.488281 1713369621.5347
MEM 29.488281 1713369621.6348
MEM 29.488281 1713369621.7350
MEM 29.488281 1713369621.8352
MEM 29.488281 1713369621.9353
MEM 29.488281 1713369622.0354
MEM 29.488281 1713369622.1356
MEM 29.488281 1713369622.2358
MEM 29.488281 1713369622.3360
MEM 29.488281 1713369622.4362
MEM 29.488281 1713369622.5363
MEM 29.488281 1713369622.6365
MEM 29.488281 1713369622.7367
MEM 29.488281 1713369622.8368
MEM 29.488281 1713369622.9369
MEM 29.488281 1713369623.0370
MEM 29.488281 1713369623.1372
MEM 29.488281 1713369623.2374
MEM 29.488281 1713369623.3376
MEM 29.488281 1713369623.4377
MEM 29.488281 1713369623.5379
MEM 29.488281 1713369623.6380
MEM 29.488281 1713369623.7382
MEM 29.488281 1713369623.8384
MEM 29.488281 1713369623.9385
MEM 29.488281 1713369624.0386
MEM 29.488281 1713369624.1387
MEM 29.488281 1713369624.2389
MEM 29.488281 1713369624.3391
MEM 29.488281 1713369624.4393
MEM 29.488281 1713369624.5395
MEM 29.488281 1713369624.6396
MEM 29.488281 1713369624.7398
MEM 29.488281 1713369624.8399
MEM 29.488281 1713369624.9400
MEM 29.488281 1713369625.0403
MEM 29.488281 1713369625.1405
MEM 29.488281 1713369625.2407
MEM 29.488281 1713369625.3409
MEM 29.488281 1713369625.4412
MEM 29.488281 1713369625.5414
MEM 29.488281 1713369625.6416
MEM 29.488281 1713369625.7418
MEM 29.488281 1713369625.8420
MEM 29.488281 1713369625.9422
MEM 29.488281 1713369626.0425
MEM 29.488281 1713369626.1427
MEM 29.488281 1713369626.2429
MEM 29.488281 1713369626.3432
MEM 29.488281 1713369626.4434
MEM 29.488281 1713369626.5436
MEM 29.488281 1713369626.6438
MEM 29.488281 1713369626.7440
MEM 29.488281 1713369626.8441
MEM 29.488281 1713369626.9442
MEM 29.488281 1713369627.0444
MEM 29.488281 1713369627.1446
MEM 29.488281 1713369627.2447
MEM 29.488281 1713369627.3449
MEM 29.488281 1713369627.4452
MEM 29.488281 1713369627.5455
MEM 29.488281 1713369627.6458
MEM 29.488281 1713369627.7459
MEM 29.488281 1713369627.8461
MEM 29.488281 1713369627.9464
MEM 29.488281 1713369628.0466
MEM 29.488281 1713369628.1469
MEM 29.488281 1713369628.2471
MEM 29.488281 1713369628.3473
MEM 29.488281 1713369628.4475
MEM 29.488281 1713369628.5479
MEM 29.488281 1713369628.6481
MEM 29.488281 1713369628.7483
MEM 29.488281 1713369628.8486
MEM 29.488281 1713369628.9489
MEM 29.488281 1713369629.0491
MEM 29.488281 1713369629.1494
MEM 29.488281 1713369629.2496
MEM 29.488281 1713369629.3498
MEM 29.488281 1713369629.4500
MEM 29.488281 1713369629.5503
MEM 29.488281 1713369629.6505
MEM 29.488281 1713369629.7507
MEM 29.488281 1713369629.8509
MEM 29.488281 1713369629.9512
MEM 29.488281 1713369630.0514
MEM 29.488281 1713369630.1517
MEM 29.488281 1713369630.2519
MEM 29.488281 1713369630.3522
MEM 29.488281 1713369630.4524
MEM 29.488281 1713369630.5526
MEM 29.488281 1713369630.6528
MEM 29.488281 1713369630.7530
MEM 29.488281 1713369630.8533
MEM 29.488281 1713369630.9535
MEM 29.488281 1713369631.0537
MEM 29.488281 1713369631.1539
MEM 29.488281 1713369631.2541
MEM 29.488281 1713369631.3544
MEM 29.488281 1713369631.4546
MEM 29.488281 1713369631.5548
MEM 29.488281 1713369631.6551
MEM 29.488281 1713369631.7552
MEM 29.488281 1713369631.8554
MEM 29.488281 1713369631.9557
MEM 29.488281 1713369632.0559
MEM 29.488281 1713369632.1561
MEM 29.488281 1713369632.2563
MEM 29.488281 1713369632.3565
MEM 29.488281 1713369632.4567
MEM 29.488281 1713369632.5569
MEM 29.488281 1713369632.6572
MEM 29.488281 1713369632.7574
MEM 29.488281 1713369632.8576
MEM 29.488281 1713369632.9579
MEM 29.488281 1713369633.0581
MEM 29.488281 1713369633.1583
MEM 29.488281 1713369633.2585
MEM 29.488281 1713369633.3588
MEM 29.488281 1713369633.4590
MEM 29.488281 1713369633.5592
MEM 29.488281 1713369633.6595
MEM 29.488281 1713369633.7597
MEM 29.488281 1713369633.8599
MEM 29.488281 1713369633.9601
MEM 29.488281 1713369634.0604
MEM 29.488281 1713369634.1606
MEM 29.488281 1713369634.2608
MEM 29.488281 1713369634.3610
MEM 29.488281 1713369634.4613
MEM 29.488281 1713369634.5615
MEM 29.488281 1713369634.6617
MEM 29.488281 1713369634.7619
MEM 29.488281 1713369634.8621
MEM 29.488281 1713369634.9624
MEM 29.488281 1713369635.0626
MEM 29.488281 1713369635.1629
MEM 29.488281 1713369635.2631
MEM 29.488281 1713369635.3634
MEM 29.488281 1713369635.4635
MEM 29.488281 1713369635.5636
MEM 29.488281 1713369635.6639
MEM 29.488281 1713369635.7641
MEM 29.488281 1713369635.8644
MEM 29.488281 1713369635.9646
MEM 29.488281 1713369636.0649
MEM 29.488281 1713369636.1651
MEM 29.488281 1713369636.2653
MEM 29.488281 1713369636.3656
MEM 29.488281 1713369636.4658
MEM 29.488281 1713369636.5661
MEM 29.488281 1713369636.6663
MEM 29.488281 1713369636.7665
MEM 29.488281 1713369636.8667
MEM 29.488281 1713369636.9670
MEM 29.488281 1713369637.0673
MEM 29.488281 1713369637.1674
MEM 29.488281 1713369637.2677
MEM 29.488281 1713369637.3679
MEM 29.488281 1713369637.4681
MEM 29.488281 1713369637.5683
MEM 29.488281 1713369637.6686
MEM 29.488281 1713369637.7688
MEM 29.488281 1713369637.8690
MEM 29.488281 1713369637.9693
MEM 29.488281 1713369638.0695
MEM 29.488281 1713369638.1698
MEM 29.488281 1713369638.2700
MEM 29.488281 1713369638.3702
MEM 29.488281 1713369638.4703
MEM 29.488281 1713369638.5706
MEM 29.488281 1713369638.6707
MEM 29.488281 1713369638.7709
MEM 29.488281 1713369638.8711
MEM 29.488281 1713369638.9713
MEM 29.488281 1713369639.0716
MEM 29.488281 1713369639.1718
MEM 29.488281 1713369639.2720
MEM 29.488281 1713369639.3723
MEM 29.488281 1713369639.4724
MEM 29.488281 1713369639.5726
MEM 29.488281 1713369639.6728
MEM 29.488281 1713369639.7730
MEM 29.488281 1713369639.8731
MEM 29.488281 1713369639.9734
MEM 29.488281 1713369640.0736
MEM 29.488281 1713369640.1738
MEM 29.488281 1713369640.2740
MEM 29.488281 1713369640.3743
MEM 29.488281 1713369640.4745
MEM 29.488281 1713369640.5747
MEM 29.488281 1713369640.6750
MEM 29.488281 1713369640.7752
MEM 29.488281 1713369640.8754
MEM 29.488281 1713369640.9756
